label	text
1	东电通过仪器，测得炉内的辐射量达到每小时73希沃特，大约比平时定期检查时的数值高出10万倍左右。
0	高速公路上发生交通事故的主要原因是司机违反交通规则或操作不当，交通部门要加强安全宣传，提高司机的安全意识。
1	长沙创建国家文明城市不仅能提升市民的精神生活品位，而且还能完善城市基础设施。
1	同学们和许多共青团员争先恐后地上台演讲。
0	如果美国经济的未来好于预期，就可能造成资金回流，从而对已在高位的新兴市场资产价格和汇价产生冲击，这就如同钱塘江水，来时气势汹汹，去时更加危险。
1	本周天气持续高温，日平均气温33℃，最高气温有望攀升至38℃。
1	汉赋虽然呈现出堆砌辞藻以至好用生词僻字，但在丰富文学作品的词汇、锤炼语言辞句等方面，都取得了一定的突破。
0	寸草不生的戈壁滩，高大连绵的胡杨林，纵横起伏的大沙漠，构成了阿拉善盟独特的自然景观。
1	事故发生后，县政府立即派搜救人员前往出事地点，县委书记也赶往事故现场和医院，慰问受灾群众、死难者及受伤人员。
1	大学毕业生的毕业选择对其父母及家庭情况会有一定影响，父母的  “职业等级”高，毕业生往往会选择继续学习而不急于就业。
1	网络问政要贴近民生实际，要将领导干部是否倾听网络民意、是否加强与网民的沟通交流，作为考量其执政能力的标准。
0	以1994年创办的“焦点访谈”、“新闻纵横”为代表，广播电视的舆论监督不仅成为十一届三中全会以来新闻改革的一大突破，而且成为我国扩大民主的一个标志。
1	记者从2014年9月出台的教育部高考招生新政中了解到，高考的考试科目不仅发生了变化，而且高校自主招生等方面也将有所调整。
1	神舟七号创造的辉煌，坚定了航天人再攀现代科技高峰的信心，极大地鼓舞了自主创新的勇气，进一步激发了图民族振兴、创航天伟业的雄心壮志。
1	目前血液供应相当紧张，中国人口众多，不缺血源，能否真正建立无偿献血的长 效机制，是解决“血荒”问题的根本办法。
1	据中国互联网络信息中心报告显示，截至2011年12月底，我国微博用户数达到2．5亿，较上一年底增长了296．0％，网民使用率平均为48．7％左右。
1	竞聘考核上岗的人事制度改革，对于那些不思进取，得过且过的干部的确会感到很大的压力。
1	一些食品安全专家认为，农夫山泉和统一企业3种饮料中砷含量超标的事件是由一连串不应该发生的“低概率事件”和“低级错误”构成的，如此巧合，实属罕见。
1	新丝绸之路经济带和海上丝绸之路等多边和双边项目的启动显示，中国希望利用自身的经济和金融力量，扩大政治影响力和战略挑战。
0	回归祖国后，澳门不仅从祖国内地快速发展中获得了发展动力和发展机遇，也为国家改革开放和现代化建设作出了重要贡献。
1	著名画家齐白石的画册里有一幅画，上面画一根枯枝横出，站立一只鸟，一无所有，但用笔的神妙，令人感到环绕这鸟的是一个无垠的空间。
1	经过专家组的考核验收，泰州有望被授予“省级文明城市”。
1	今年五一节前夕，发改委发出紧急通知，禁止空调厂商和经销商不得以价格战的手段进行不正当的竞争。
1	我并非没有未注意到，参加今天集会的人中，有些受尽苦难和折磨，有些刚刚走出狭小的牢房，有些惨遭疯狂的迫害和打击。
0	几个月间，兰州自来水连续两次出状况，这一次水污染的情况尤其严重，不仅惊动了省里，甚至惊动了中央；至于说给兰州市民带来的不便、造成的恐慌，更是有目共睹。
1	上海将力争把一级方程式赛车这项万众瞩目的赛事办成F1历史上最安全、最精彩、最经济并使其社会效益达到最好，为全世界的F1迷们奉上一顿丰盛的大餐。
0	面对“微信拉票”，家长们要有笃定的文化信仰和强大的内心世界，不能随波逐流。只有这样，才能帮助孩子树立正确的价值观，丰富孩子的精神世界。
0	后奥运时代的中国，是被世界关注度更高的中国。适逢世界经济的下滑，作为最有前途的新兴经济市场的中国，能否走出困境，担负起世界经济“救世主”的角色，这主要取决于中国在后奥运时代的经济走向是否正确。
0	在任何组织内，优柔寡断和盲目冲动者都是传染病毒，前者是延误时机和后者的盲目冲动均可使企业在一夕间造成大灾难。
1	目前，我国进一步强化甲型H1N1疫情监测报告工作，确保做到早发现、早诊断、早隔离、早报告、早治疗。
1	上海公用事业的改革是基本上在国有老企业和大企业中展开的。
0	小二夫妻对林冲非常热情，但林冲却怕连累他们，表现了林冲身在危难之中，依然不顾自己的苦难，一心为别人着想的高贵品质。
1	1999～2011年间，我国造林6643．36万公顷，人工林面积位居世界第一，但是土地沙漠化、植被覆盖率和森林病虫害等依然十分严重，令人担忧。
1	王老师讲完故事，教室里响起了激烈的掌声。
0	高速磁悬浮列车运行时与轨道不完全接触，列车的悬浮、驱动、导向和制动都是利用电磁力来实现的。
1	《红海行动》之所以受到人们热捧，其原因是因为剧中体现的爱国情怀感染了每个中国人。
1	春节晚会上，港、台、大陆三地艺术家同台演出，那些文艺节目、舞蹈、小品、相声等受到观众一致好评。
1	生物信息的序列化，是划时代的生命科学进入21世纪的里程碑，也是生命科学成熟的一个阶段性标志。
0	新时代的教育应该培养学生善于观察、善于思考、善于创造的能力。
1	上次数学测验，全班同学的平均成绩都超过了80分。
1	西藏政通人和，百业俱兴，经济发展，社会进步，局势稳定，民族团结，人民安居乐业，这使得达赖企图复辟封建农奴制社会越来越渺茫。
0	我们欣赏散文，既要细心领会作者对于自然和人生的感悟，又要认真品评作者表达这种感悟所用的形式。
1	当下，某些贪利之人故意损毁、恶意抛扔甚至藏匿私用共享单车、电动车，这不仅破坏了城市文明的素质和形象，更增加了企业成本。
0	为方便患者就医，提高服务质量，江苏省推进分级诊疗改革，将大医院不低于20%的专家号源留在社区，由基层医院帮助患者进行预约转诊。
1	随着人们生活水平的提高，使电子产品极其广泛地进入大众的生活。
0	航天科学家曾希望这种撞击会激起六英里高的月球尘埃和碎片云，通过对它们扫描可以找到水冰的证据，但令大家失望的是，两次撞击后，没有发现任何云状物。
1	有人建议，一旦遇到雾霾天气，可采取临时交通管制、错峰上下班、停工停课．
0	一个成长的人，越能明白自己的优缺点，越不会受外界的干扰，也越能明白内心的世界，而能控制自己的喜乐。
1	通过为期一年的“推广普通话，书写规范字”的治理，使全县语言文字环境有了很大的改善。
1	近年来，我国加快了高等教育事业发展的速度和规模，高校将进一步扩大招生规模，重点建设一批高水平大学。
1	对家庭盆栽植物的摆放，专家提出如下建议：五松针、文竹、吊兰之类最好摆在茶几、书桌上比较合适，而橡皮树、丁香、腊梅等最好放在阳台上。
1	目前，每个公民都要特别注意个人卫生，尽量避免不患“非典”。
1	近日，央行在官网上挂出公告，注销了6家支付公司的支付牌照。而这6家的支付牌照注销的原因都是因为合并而造成的。
0	寓言的写作与阅读似乎都需要一点智慧和雅兴，现代人不乏智慧，但忙碌的心态又使人难得有一点雅兴。
1	日本停止滨冈核电站4号机组运转，目的是防止地震和海啸不再引发重大核安全事故。
1	同学们听到了老师的歌声和身影。
1	导致青少年营养不良的原因主要是偏食挑食、吃零食过多、为追求身材过度节食造成的。
1	在俄罗斯“中国年”活动中，艺术家们围绕以增进中俄两国人民的友谊为宗旨，以提升节目的品位为中心，既注重节目的立意，也注重节目的艺术效果。
0	莎士比亚写戏讲求反映“自然”或真实，关注当时有关民族和个人的重大问题，较多地考虑观众的趣味和需求，不太介意悲喜雅俗之类的划分。
